NANO LETTERS,"NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q1); PHYSICS, CONDENSED MATTER - SCIE(Q1); CHEMISTRY, PHYSICAL - SCIE(Q1); CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q1); PHYSICS, APPLIED - SCIE(Q1); MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
npj Computational Materials,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); CHEMISTRY, PHYSICAL - SCIE(Q1)",,
IEEE TRANSACTIONS ON FUZZY SYSTEMS,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q1); ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q1)",,
"PERIODONTOLOGY 2000
EcoMat","DENTISTRY, ORAL SURGERY & MEDICINE - SCIE(Q1) MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); CHEMISTRY, PHYSICAL - SCIE(Q1); GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE(Q1)",,
npj Clean Water,"ENVIRONMENTAL SCIENCES - SCIE(Q1); WATER RESOURCES - SCIE(Q1); ENGINEERING, CHEMICAL - SCIE(Q1)",,
"CLINICAL CHEMISTRY
EXPERIMENTAL AND MOLECULAR MEDICINE","MEDICAL LABORATORY TECHNOLOGY - SCIE(Q1)
MEDICINE, RESEARCH & EXPERIMENTAL - SCIE(Q1); BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1)",,
PSYCHIATRY AND CLINICAL,NEUROSCIENCES - SCIE(Q1); PSYCHIATRY - SCIE(Q1);,,
NEUROSCIENCES,CLINICAL NEUROLOGY - SCIE(Q1),,
HARVARD BUSINESS REVIEW,BUSINESS - SSCI(Q1); MANAGEMENT - SSCI(Q1),,
PLANT CELL,"CELL BIOLOGY - SCIE(Q1); PLANT SCIENCES - SCIE(Q1);
BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1)",,
JOURNAL OF VOCATIONAL BEHAVIOR,"PSYCHOLOGY, APPLIED - SSCI(Q1)",,
JOURNAL OF PINEAL RESEARCH,"ENDOCRINOLOGY & METABOLISM - SCIE(Q1);
NEUROSCIENCES - SCIE(Q1); PHYSIOLOGY - SCIE(Q1)",,
Annual Review of Political Science,POLITICAL SCIENCE - SSCI(Q1),,
"INTERNATIONAL JOURNAL OF
INFECTIOUS DISEASES",INFECTIOUS DISEASES - SCIE(Q1),,
CELL DEATH AND DIFFERENTIATION,"BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1); CELL
BIOLOGY - SCIE(Q1)",,
"Journal of Cachexia Sarcopenia and
Muscle","GERIATRICS & GERONTOLOGY - SCIE(Q1); MEDICINE,
GENERAL & INTERNAL - SCIE(Q1)",,
"AMERICAN JOURNAL OF
GASTROENTEROLOGY",GASTROENTEROLOGY & HEPATOLOGY - SCIE(Q1),,
EARTH-SCIENCE REVIEWS,"GEOSCIENCES, MULTIDISCIPLINARY - SCIE(Q1)",,
Cancer Immunology Research,IMMUNOLOGY - SCIE(Q1); ONCOLOGY - SCIE(Q1),,
npj Flexible Electronics,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1);
ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q1)",,
"Cochrane Database of Systematic
Reviews","MEDICINE, GENERAL & INTERNAL - SCIE(Q1)",,
CEMENT AND CONCRETE RESEARCH,"CONSTRUCTION & BUILDING TECHNOLOGY - SCIE(Q1);
MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
Annual Review of Control Robotics and,ROBOTICS - SCIE(Q1); AUTOMATION & CONTROL SYSTEMS -,,
Autonomous Systems,SCIE(Q1),,
"SPORTS MEDICINE
Annual Review of Cell and Developmental Biology","SPORT SCIENCES - SCIE(Q1)
CELL BIOLOGY - SCIE(Q1); DEVELOPMENTAL BIOLOGY - SCIE(Q1)",,
BIORESOURCE TECHNOLOGY,"ENERGY & FUELS - SCIE(Q1); BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE(Q1); AGRICULTURAL ENGINEERING -
SCIE(Q1)",,
PHYSIOLOGY,PHYSIOLOGY - SCIE(Q1),,
TRENDS IN GENETICS,GENETICS & HEREDITY - SCIE(Q1),,
JAMA Dermatology,DERMATOLOGY - SCIE(Q1),,
"JNCI-Journal of the National Cancer
Institute",ONCOLOGY - SCIE(Q1),,
Earth System Science Data,"GEOSCIENCES, MULTIDISCIPLINARY - SCIE(Q1); METEOROLOGY & ATMOSPHERIC SCIENCES - SCIE(Q1)",,
Journal of Magnesium and Alloys Advanced Composites and Hybrid Materials,"METALLURGY & METALLURGICAL ENGINEERING - SCIE(Q1) NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q1); MATERIALS SCIENCE, COMPOSITES - SCIE(Q1)",,
JOURNAL OF APPLIED PSYCHOLOGY,"PSYCHOLOGY, APPLIED - SSCI(Q1); MANAGEMENT - SSCI(Q1)",,
NEUROLOGY,CLINICAL NEUROLOGY - SCIE(Q1),,
AGEING RESEARCH REVIEWS,"GERIATRICS & GERONTOLOGY - SCIE(Q1); CELL BIOLOGY -
SCIE(Q1)",,
ISPRS JOURNAL OF PHOTOGRAMMETRY,"REMOTE SENSING - SCIE(Q1); GEOSCIENCES, MULTIDISCIPLINARY - SCIE(Q1); GEOGRAPHY, PHYSICAL -
SCIE(Q1); IMAGING SCIENCE & PHOTOGRAPHIC",,
AND REMOTE SENSING,TECHNOLOGY - SCIE(Q1),,
Seminars in Immunopathology,IMMUNOLOGY - SCIE(Q1); PATHOLOGY - SCIE(Q1),,
CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,ENVIRONMENTAL SCIENCES - SCIE(Q1),,
BRITISH JOURNAL OF ANAESTHESIA,ANESTHESIOLOGY - SCIE(Q1),,
Journal of Industrial Information Integration,"ENGINEERING, INDUSTRIAL - SCIE(Q1); COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1)",,
Nanoscale Horizons,"NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q1); MATERIALS
SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); CHEMISTRY, PHYSICAL - SCIE(Q1)",,
CALIFORNIA MANAGEMENT REVIEW,BUSINESS - SSCI(Q1); MANAGEMENT - SSCI(Q1),,
JOURNAL OF CLINICAL MICROBIOLOGY,MICROBIOLOGY - SCIE(Q1),,
PERSOONIA,MYCOLOGY - SCIE(Q1),,
IEEE Transactions on Industrial,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1); ENGINEERING, INDUSTRIAL - SCIE(Q1);",,
Informatics,AUTOMATION & CONTROL SYSTEMS - SCIE(Q1),,
Additive Manufacturing,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); ENGINEERING, MANUFACTURING - SCIE(Q1)",,
Perspectives on Psychological Science,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q1)",,
PLOS MEDICINE,"MEDICINE, GENERAL & INTERNAL - SCIE(Q1)",,
Theranostics,"MEDICINE, RESEARCH & EXPERIMENTAL - SCIE(Q1)",,
Advances in Nutrition,NUTRITION & DIETETICS - SCIE(Q1),,
"BIOSCIENCE
AMERICAN JOURNAL OF PUBLIC HEALTH","BIOLOGY - SCIE(Q1)
PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI(Q1); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL
HEALTH - SCIE(Q1)",,
"Environmental Science & Technology
Letters","ENGINEERING, ENVIRONMENTAL - SCIE(Q1);
ENVIRONMENTAL SCIENCES - SCIE(Q1)",,
International Journal of Mental Health,"SUBSTANCE ABUSE - SCIE(Q1); PSYCHIATRY - SSCI(Q1);
PSYCHIATRY - SCIE(Q1); SUBSTANCE ABUSE - SSCI(Q1);",,
and Addiction,"PSYCHOLOGY, CLINICAL - SSCI(Q1)",,
"Journal of Advanced Ceramics ENERGY CONVERSION AND
MANAGEMENT","MATERIALS SCIENCE, CERAMICS - SCIE(Q1)
ENERGY & FUELS - SCIE(Q1); MECHANICS - SCIE(Q1); THERMODYNAMICS - SCIE(Q1)",,
FOOD HYDROCOLLOIDS,"FOOD SCIENCE & TECHNOLOGY - SCIE(Q1); CHEMISTRY, APPLIED - SCIE(Q1)",,
Wiley Interdisciplinary Reviews-,"CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q1);",,
Computational Molecular Science,MATHEMATICAL & COMPUTATIONAL BIOLOGY - SCIE(Q1),,
"AMERICAN ECONOMIC REVIEW
IEEE Transactions on Systems Man Cybernetics-Systems","ECONOMICS - SSCI(Q1)
AUTOMATION & CONTROL SYSTEMS - SCIE(Q1); COMPUTER SCIENCE, CYBERNETICS - SCIE(Q1)",,
JOURNAL OF CONTROLLED RELEASE,"PHARMACOLOGY & PHARMACY - SCIE(Q1); CHEMISTRY,
MULTIDISCIPLINARY - SCIE(Q1)",,
Biochar,"SOIL SCIENCE - SCIE(Q1); ENVIRONMENTAL SCIENCES -
SCIE(Q1)",,
APPLIED ENERGY,"ENERGY & FUELS - SCIE(Q1); ENGINEERING, CHEMICAL -
SCIE(Q1)",,
DRUGS,"PHARMACOLOGY & PHARMACY - SCIE(Q1); TOXICOLOGY -
SCIE(Q1)",,
"BIOCHIMICA ET BIOPHYSICA ACTA-
REVIEWS ON CANCER","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1);
ONCOLOGY - SCIE(Q1); BIOPHYSICS - SCIE(Q1)",,
SLEEP MEDICINE REVIEWS,"CLINICAL NEUROLOGY - SCIE(Q1); NEUROSCIENCES -
SCIE(Q1)",,
"CLINICAL PSYCHOLOGY REVIEW
TECHNOVATION","PSYCHOLOGY, CLINICAL - SSCI(Q1)
MANAGEMENT - SSCI(Q1); ENGINEERING, INDUSTRIAL - SCIE(Q1); OPERATIONS RESEARCH & MANAGEMENT SCIENCE
- SCIE(Q1)",,
"Neurology-Neuroimmunology &
Neuroinflammation","NEUROSCIENCES - SCIE(Q1); CLINICAL NEUROLOGY -
SCIE(Q1)",,
ENVIRONMENTAL SCIENCE &,"ENVIRONMENTAL SCIENCES - SCIE(Q1); ENGINEERING,",,
TECHNOLOGY,ENVIRONMENTAL - SCIE(Q1),,
"Tourism Geographies
CANADIAN JOURNAL OF AGRICULTURAL
ECONOMICS-REVUE CANADIENNE D","HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI(Q1)
ECONOMICS - SSCI(Q1); AGRICULTURAL ECONOMICS &",,
AGROECONOMIE,POLICY - SCIE(Q1),,
"Applied Mechanics Reviews
Small Structures","MECHANICS - SCIE(Q1)
NANOSCIENCE & NANOTECHNOLOGY - SCIE(Q1); MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); CHEMISTRY, PHYSICAL - SCIE(Q1)",,
Annual Review of Biomedical Engineering,"ENGINEERING, BIOMEDICAL - SCIE(Q1)",,
COMPOSITES PART B-ENGINEERING,"MATERIALS SCIENCE, COMPOSITES - SCIE(Q1); ENGINEERING, MULTIDISCIPLINARY - SCIE(Q1)",,
JOURNAL OF INTERACTIVE MARKETING,BUSINESS - SSCI(Q1),,
CARBON,"CHEMISTRY, PHYSICAL - SCIE(Q1); MATERIALS SCIENCE,
MULTIDISCIPLINARY - SCIE(Q1)",,
"PROGRESS IN CARDIOVASCULAR
DISEASES",CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q1),,
ANNALS OF NEUROLOGY,"NEUROSCIENCES - SCIE(Q1); CLINICAL NEUROLOGY -
SCIE(Q1)",,
ECOLOGY LETTERS,ECOLOGY - SCIE(Q1),,
"SUPPLY CHAIN MANAGEMENT-AN
INTERNATIONAL JOURNAL",BUSINESS - SSCI(Q1); MANAGEMENT - SSCI(Q1),,
INTERNATIONAL JOURNAL OF,"ENGINEERING, MANUFACTURING - SCIE(Q1); OPERATIONS
RESEARCH & MANAGEMENT SCIENCE - SCIE(Q1);",,
PRODUCTION ECONOMICS,"ENGINEERING, INDUSTRIAL - SCIE(Q1)",,
COMPUTERS IN INDUSTRY,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS -
SCIE(Q1)",,
PSYCHIATRY RESEARCH,PSYCHIATRY - SSCI(Q1); PSYCHIATRY - SCIE(Q1),,
Journal of Innovation & Knowledge,BUSINESS - SSCI(Q1); MANAGEMENT - SSCI(Q1),,
ISME Journal,MICROBIOLOGY - SCIE(Q1); ECOLOGY - SCIE(Q1),,
DESALINATION,"WATER RESOURCES - SCIE(Q1); ENGINEERING, CHEMICAL -
SCIE(Q1)",,
CRITICAL REVIEWS IN FOOD SCIENCE AND,FOOD SCIENCE & TECHNOLOGY - SCIE(Q1); NUTRITION &,,
NUTRITION,DIETETICS - SCIE(Q1),,
EBioMedicine,"MEDICINE, RESEARCH & EXPERIMENTAL - SCIE(Q1)",,
"JOURNAL OF RETAILING
COMPUTERS & EDUCATION","BUSINESS - SSCI(Q1)
EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q1);
COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1)",,
"CRITICAL REVIEWS IN SOLID STATE AND
MATERIALS SCIENCES","PHYSICS, CONDENSED MATTER - SCIE(Q1); MATERIALS
SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
European Heart Journal-Cardiovascular,CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q1);,,
Pharmacotherapy,PHARMACOLOGY & PHARMACY - SCIE(Q1),,
ACS Materials Letters,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
"GLOBAL ENVIRONMENTAL CHANGE-
HUMAN AND POLICY DIMENSIONS","ENVIRONMENTAL SCIENCES - SCIE(Q1); GEOGRAPHY -
SSCI(Q1); ENVIRONMENTAL STUDIES - SSCI(Q1)",,
BMC Medicine,"MEDICINE, GENERAL & INTERNAL - SCIE(Q1)",,
BRITISH JOURNAL OF SURGERY,SURGERY - SCIE(Q1),,
BRITISH JOURNAL OF DERMATOLOGY,DERMATOLOGY - SCIE(Q1),,
MAYO CLINIC PROCEEDINGS,"MEDICINE, GENERAL & INTERNAL - SCIE(Q1)",,
"JOURNAL OF INTERNATIONAL BUSINESS
STUDIES",MANAGEMENT - SSCI(Q1); BUSINESS - SSCI(Q1),,
Advanced Healthcare Materials,"ENGINEERING, BIOMEDICAL - SCIE(Q1); MATERIALS SCIENCE, BIOMATERIALS - SCIE(Q1); NANOSCIENCE &
NANOTECHNOLOGY - SCIE(Q1)",,
Cell Systems,"BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1); CELL
BIOLOGY - SCIE(Q1)",,
JOURNAL OF NUCLEAR MEDICINE,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING -
SCIE(Q1)",,
"JACC-Cardiovascular Interventions
Journal of Cleaner Production","CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q1)
GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE(Q1); ENGINEERING, ENVIRONMENTAL - SCIE(Q1);
ENVIRONMENTAL SCIENCES - SCIE(Q1)",,
"AMERICAN JOURNAL OF KIDNEY
DISEASES",UROLOGY & NEPHROLOGY - SCIE(Q1),,
EXERCISE IMMUNOLOGY REVIEW,IMMUNOLOGY - SCIE(Q1); SPORT SCIENCES - SCIE(Q1),,
Biofabrication,"MATERIALS SCIENCE, BIOMATERIALS - SCIE(Q1);
ENGINEERING, BIOMEDICAL - SCIE(Q1)",,
HAEMATOLOGICA,HEMATOLOGY - SCIE(Q1),,
REVIEWS IN MEDICAL VIROLOGY,VIROLOGY - SCIE(Q1),,
AMERICAN JOURNAL OF HUMAN GENETICS,GENETICS & HEREDITY - SCIE(Q1),,
IEEE TRANSACTIONS ON IMAGE PROCESSING,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE - SCIE(Q1); ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q1)",,
IEEE TRANSACTIONS ON MEDICAL,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE(Q1); ENGINEERING, ELECTRICAL & ELECTRONIC - SCIE(Q1); COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS - SCIE(Q1); IMAGING SCIENCE &
PHOTOGRAPHIC TECHNOLOGY - SCIE(Q1); ENGINEERING,",,
IMAGING,BIOMEDICAL - SCIE(Q1),,
"Research
ENVIRONMENTAL HEALTH PERSPECTIVES","MULTIDISCIPLINARY SCIENCES - SCIE(Q1) TOXICOLOGY - SCIE(Q1); ENVIRONMENTAL SCIENCES -
SCIE(Q1); PUBLIC, ENVIRONMENTAL & OCCUPATIONAL
HEALTH - SCIE(Q1)",,
GREEN CHEMISTRY,"CHEMISTRY, MULTIDISCIPLINARY - SCIE(Q1); GREEN &
SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE(Q1)",,
"Journal of Allergy and Clinical
Immunology-In Practice",ALLERGY - SCIE(Q1); IMMUNOLOGY - SCIE(Q1),,
Materials Today Physics,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1); PHYSICS, APPLIED - SCIE(Q1)",,
IEEE Transactions on Services Computing,"COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q1); COMPUTER SCIENCE, INFORMATION SYSTEMS - SCIE(Q1)",,
AGING CELL,"CELL BIOLOGY - SCIE(Q1); GERIATRICS & GERONTOLOGY -
SCIE(Q1)",,
IMMUNOLOGICAL REVIEWS,IMMUNOLOGY - SCIE(Q1),,
ACADEMY OF MANAGEMENT JOURNAL,MANAGEMENT - SSCI(Q1); BUSINESS - SSCI(Q1),,
Current Forestry Reports,FORESTRY - SCIE(Q1),,
"Journal of Retailing and Consumer
Services",BUSINESS - SSCI(Q1),,
JOURNAL OF BUSINESS RESEARCH,BUSINESS - SSCI(Q1),,
Virtual and Physical Prototyping,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1);
ENGINEERING, MANUFACTURING - SCIE(Q1)",,
Laser & Photonics Reviews,"OPTICS - SCIE(Q1); PHYSICS, CONDENSED MATTER - SCIE(Q1);
PHYSICS, APPLIED - SCIE(Q1)",,
PSYCHOLOGICAL METHODS,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q1)",,
CURRENT BIOLOGY,"CELL BIOLOGY - SCIE(Q1); BIOCHEMISTRY & MOLECULAR
BIOLOGY - SCIE(Q1); BIOLOGY - SCIE(Q1)",,
"PROGRESS IN NEUROBIOLOGY TECHNOLOGICAL FORECASTING AND
SOCIAL CHANGE","NEUROSCIENCES - SCIE(Q1)
BUSINESS - SSCI(Q1); REGIONAL & URBAN PLANNING - SSCI(Q1)",,
Obesity Reviews,ENDOCRINOLOGY & METABOLISM - SCIE(Q1),,
Annual Review of Phytopathology,PLANT SCIENCES - SCIE(Q1),,
Journal of Big Data,"COMPUTER SCIENCE, THEORY & METHODS - SCIE(Q1)",,
"CLINICAL REVIEWS IN ALLERGY &
IMMUNOLOGY",IMMUNOLOGY - SCIE(Q1); ALLERGY - SCIE(Q1),,
Business Strategy and the Environment,"MANAGEMENT - SSCI(Q1); BUSINESS - SSCI(Q1);
ENVIRONMENTAL STUDIES - SSCI(Q1)",,
Redox Biology,BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1),,
CLINICAL NUCLEAR MEDICINE,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING -
SCIE(Q1)",,
NPG Asia Materials,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
Materials Today Bio,"ENGINEERING, BIOMEDICAL - SCIE(Q1); MATERIALS SCIENCE,
BIOMATERIALS - SCIE(Q1)",,
,"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL - SCIE(Q1);
PHYSICS, CONDENSED MATTER - SCIE(Q1); PHYSICS, APPLIED -",,
npj Quantum Information,SCIE(Q1); QUANTUM SCIENCE & TECHNOLOGY - SCIE(Q1),,
SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES - SCIE(Q1),,
"International Journal of Biological
Sciences",BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE(Q1),,
CARBOHYDRATE POLYMERS,"CHEMISTRY, ORGANIC - SCIE(Q1); CHEMISTRY, APPLIED -
SCIE(Q1); POLYMER SCIENCE - SCIE(Q1)",,
Journal of Physiotherapy,ORTHOPEDICS - SCIE(Q1); REHABILITATION - SCIE(Q1),,
"ANNUAL REVIEWS IN CONTROL
Sustainable Cities and Society","AUTOMATION & CONTROL SYSTEMS - SCIE(Q1) CONSTRUCTION & BUILDING TECHNOLOGY - SCIE(Q1); ENERGY & FUELS - SCIE(Q1); GREEN & SUSTAINABLE SCIENCE
& TECHNOLOGY - SCIE(Q1)",,
AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,OBSTETRICS & GYNECOLOGY - SCIE(Q1),,
"Bioengineering & Translational Medicine
Sustainable Materials and Technologies","ENGINEERING, BIOMEDICAL - SCIE(Q1)
GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY - SCIE(Q1); ENERGY & FUELS - SCIE(Q1); MATERIALS SCIENCE,
MULTIDISCIPLINARY - SCIE(Q1)",,
SEMINARS IN IMMUNOLOGY,IMMUNOLOGY - SCIE(Q1),,
BRITISH JOURNAL OF PSYCHIATRY,PSYCHIATRY - SCIE(Q1); PSYCHIATRY - SSCI(Q1),,
"HUMAN RESOURCE MANAGEMENT
REVIEW",MANAGEMENT - SSCI(Q1),,
ANGIOGENESIS,PERIPHERAL VASCULAR DISEASE - SCIE(Q1),,
Optica,OPTICS - SCIE(Q1),,
Acta Biomaterialia,"MATERIALS SCIENCE, BIOMATERIALS - SCIE(Q1);
ENGINEERING, BIOMEDICAL - SCIE(Q1)",,
BLOOD REVIEWS,HEMATOLOGY - SCIE(Q1),,
Reviews in Aquaculture,FISHERIES - SCIE(Q1),,
Clinical Journal of the American Society of Nephrology,UROLOGY & NEPHROLOGY - SCIE(Q1),,
PSYCHOLOGICAL MEDICINE,"PSYCHOLOGY, CLINICAL - SSCI(Q1); PSYCHOLOGY - SCIE(Q1); PSYCHIATRY - SSCI(Q1); PSYCHIATRY - SCIE(Q1)",,
"TRENDS IN ENDOCRINOLOGY AND
METABOLISM",ENDOCRINOLOGY & METABOLISM - SCIE(Q1),,
Qualitative Research in Psychology,"PSYCHOLOGY, MULTIDISCIPLINARY - SSCI(Q1)",,
BUSINESS HORIZONS,BUSINESS - SSCI(Q1),,
JOURNAL OF MEMBRANE SCIENCE,"ENGINEERING, CHEMICAL - SCIE(Q1); POLYMER SCIENCE -
SCIE(Q1)",,
TRENDS IN PARASITOLOGY,PARASITOLOGY - SCIE(Q1),,
AUTOMATION IN CONSTRUCTION,"CONSTRUCTION & BUILDING TECHNOLOGY - SCIE(Q1);
ENGINEERING, CIVIL - SCIE(Q1)",,
npj 2D Materials and Applications,"PHYSICS, APPLIED - SCIE(Q1); NANOSCIENCE &
NANOTECHNOLOGY - SCIE(Q1); MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1)",,
"POPULATION AND DEVELOPMENT
REVIEW",DEMOGRAPHY - SSCI(Q1); SOCIOLOGY - SSCI(Q1),,
"ARTERIOSCLEROSIS THROMBOSIS AND
VASCULAR BIOLOGY","HEMATOLOGY - SCIE(Q1); PERIPHERAL VASCULAR DISEASE -
SCIE(Q1)",,
CHEMISTRY OF MATERIALS,"MATERIALS SCIENCE, MULTIDISCIPLINARY - SCIE(Q1);
CHEMISTRY, PHYSICAL - SCIE(Q1)",,
"Protection and Control of Modern Power
Systems","ENERGY & FUELS - SCIE(Q1); ENGINEERING, ELECTRICAL &
ELECTRONIC - SCIE(Q1)",,
"JOURNAL OF GERONTOLOGICAL SOCIAL
WORK",SOCIAL WORK - SSCI(Q1); GERONTOLOGY - SSCI(Q2),,
Endocrinology and Metabolism,ENDOCRINOLOGY & METABOLISM - SCIE(Q3),,
Clinical Oral Investigations,"DENTISTRY, ORAL SURGERY & MEDICINE - SCIE(Q2)",,
Advances in Heterocyclic Chemistry,"CHEMISTRY, ORGANIC - SCIE(Q2)",,
FIRE TECHNOLOGY,"ENGINEERING, MULTIDISCIPLINARY - SCIE(Q2); MATERIALS
SCIENCE, MULTIDISCIPLINARY - SCIE(Q3)",,
Insect Science,ENTOMOLOGY - SCIE(Q1),,
DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,VETERINARY SCIENCES - SCIE(Q1); ZOOLOGY - SCIE(Q1); FISHERIES - SCIE(Q1); IMMUNOLOGY - SCIE(Q3),,
BIOLOGICAL INVASIONS,"ECOLOGY - SCIE(Q2); BIODIVERSITY CONSERVATION -
SCIE(Q2)",,
Journalism Studies,COMMUNICATION - SSCI(Q2),,
AAPS Journal,PHARMACOLOGY & PHARMACY - SCIE(Q2),,
Proteomics Clinical Applications,BIOCHEMICAL RESEARCH METHODS - SCIE(Q2),,
SPE JOURNAL,"ENGINEERING, PETROLEUM - SCIE(Q1)",,
Cancer Management and Research,ONCOLOGY - SCIE(Q3),,
MATHEMATICS AND COMPUTERS IN,"COMPUTER SCIENCE, SOFTWARE ENGINEERING - SCIE(Q1); MATHEMATICS, APPLIED - SCIE(Q1); COMPUTER SCIENCE,",,
SIMULATION,INTERDISCIPLINARY APPLICATIONS - SCIE(Q3),,
Advances in Insect Physiology,ENTOMOLOGY - SCIE(Q1),,
Pituitary,ENDOCRINOLOGY & METABOLISM - SCIE(Q3),,
,"PSYCHOLOGY - SCIE(Q2); BEHAVIORAL SCIENCES - SCIE(Q2);
ENGINEERING, INDUSTRIAL - SCIE(Q2); ERGONOMICS -",,
"HUMAN FACTORS
REGULATORY TOXICOLOGY AND PHARMACOLOGY","SSCI(Q2); PSYCHOLOGY, APPLIED - SSCI(Q2) MEDICINE, LEGAL - SCIE(Q1); TOXICOLOGY - SCIE(Q2);
PHARMACOLOGY & PHARMACY - SCIE(Q2)",,
Profesional de la Informacion,"COMMUNICATION - SSCI(Q2); INFORMATION SCIENCE &
LIBRARY SCIENCE - SSCI(Q2)",,
ELECTROPHORESIS,"BIOCHEMICAL RESEARCH METHODS - SCIE(Q2); CHEMISTRY,
ANALYTICAL - SCIE(Q2)",,
Diabetes Therapy,ENDOCRINOLOGY & METABOLISM - SCIE(Q3),,
JOURNAL OF BIOTECHNOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY - SCIE(Q2),,
BMC IMMUNOLOGY,IMMUNOLOGY - SCIE(Q3),,
"Ecosphere
European Journal of Cardiovascular Nursing","ECOLOGY - SCIE(Q2)
NURSING - SCIE(Q1); NURSING - SSCI(Q1); CARDIAC & CARDIOVASCULAR SYSTEMS - SCIE(Q2)",,
Local Environment,"URBAN STUDIES - SSCI(Q2); GEOGRAPHY - SSCI(Q2); ENVIRONMENTAL STUDIES - SSCI(Q3); REGIONAL & URBAN PLANNING - SSCI(Q3); GREEN & SUSTAINABLE SCIENCE &
TECHNOLOGY - SSCI(Q4)",,
APPLIED SPECTROSCOPY,"SPECTROSCOPY - SCIE(Q1); INSTRUMENTS &
INSTRUMENTATION - SCIE(Q2)",,
SPORT EDUCATION AND SOCIETY,"EDUCATION & EDUCATIONAL RESEARCH - SSCI(Q2); SPORT
SCIENCES - SCIE(Q2); HOSPITALITY, LEISURE, SPORT & TOURISM - SSCI(Q3)",,
Lubricants,"ENGINEERING, MECHANICAL - SCIE(Q2)",,
Annals of Gastroenterological Surgery,GASTROENTEROLOGY & HEPATOLOGY - SCIE(Q3),,
PEDIATRIC CLINICS OF NORTH AMERICA,PEDIATRICS - SCIE(Q2),,
